"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-05-25",,,,,"0.11",,,"62","74","49",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-05-26",,,,,"0.63",,,"60","64","56",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-05-27",,,,,"0.48",,,"57","62","51",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-05-28",,,,,"0.32",,,"56","62","50",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-05-29",,,,,"0.01",,,"56","62","49",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-05-30",,,,,"0.04",,,"60","66","53",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-05-31",,,,,"0.00",,,"57","63","51",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-01",,,,,"0.00",,,"59","70","48",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-02",,,,,"0.00",,,"62","70","53",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-03",,,,,"0.00",,,"68","80","55",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-04",,,,,"0.00",,,"68","81","55",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-05",,,,,"0.10",,,"63","70","55",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-06",,,,,"0.02",,,"60","66","54",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-07",,,,,"0.01",,,"60","63","56",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-08",,,,,"0.18",,,"65","76","53",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-09",,,,,"0.01",,,"63","69","57",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-10",,,,,"0.01",,,"57","61","53",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-11",,,,,"0.00",,,"56","61","51",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-12",,,,,"0.17",,,"57","66","48",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-13",,,,,"0.10",,,"61","67","54",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-14",,,,,"0.00",,,"59","65","52",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-15",,,,,"0.00",,,"60","69","50",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-16",,,,,"0.00",,,"64","78","50",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-17",,,,,"0.00",,,"70","85","55",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-18",,,,,"0.01",,,"74","86","61",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-19",,,,,"0.00",,,"72","87","56",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-20",,,,,"0.00",,,"72","88","56",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-21",,,,,"0.00",,,"73","88","57",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-22",,,,,"0.00",,,"69","78","59",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-23",,,,,"0.00",,,"65","69","60",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-24",,,,,"0.00",,,"64","67","60",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-25",,,,,"0.00",,,"67","75","58",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-26",,,,,"0.00",,,"67","78","56",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-27",,,,,"0.00",,,"66","77","55",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-28",,,,,"0.00",,,"68","80","55",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-29",,,,,"0.00",,,"67","80","54",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-06-30",,,,,"0.00",,,"69","80","57",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-01",,,,,"0.00",,,"66","75","57",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-02",,,,,"0.00",,,"64","71","57",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-03",,,,,"0.00",,,"66","71","60",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-04",,,,,"0.00",,,"66","73","59",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-05",,,,,"0.00",,,"69","80","58",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-06",,,,,"0.02",,,"62","67","57",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-07",,,,,"0.00",,,"61","69","53",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-08",,,,,"0.00",,,"65","72","57",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-09",,,,,"0.03",,,"64","71","57",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-10",,,,,"0.14",,,"65","73","57",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-11",,,,,"0.00",,,"64","75","53",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-12",,,,,"0.00",,,"70","81","58",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-13",,,,,"0.00",,,"72","83","61",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-14",,,,,"0.00",,,"71","81","60",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-15",,,,,"0.00",,,"68","77","59",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-16",,,,,"0.00",,,"71","83","58",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-17",,,,,"0.00",,,"75","85","64",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-18",,,,,"0.00",,,"76","87","64",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-19",,,,,"0.00",,,"72","79","65",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-20",,,,,"0.02",,,"72","80","64",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-21",,,,,"0.00",,,"71","80","61",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-22",,,,,"0.00",,,"76","88","63",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-23",,,,,"0.00",,,"79","95","63",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-24",,,,,"0.00",,,"80","95","64",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-25",,,,,"0.00",,,"70","77","63",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-26",,,,,"0.00",,,"69","81","57",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-27",,,,,"0.00",,,"71","84","58",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-28",,,,,"0.00",,,"73","85","61",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-29",,,,,"0.00",,,"75","87","62",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-30",,,,,"0.00",,,"68","75","61",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-07-31",,,,,"0.00",,,"71","83","58",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-01",,,,,"0.00",,,"71","83","58",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-02",,,,,"0.00",,,"67","76","57",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-03",,,,,"0.00",,,"69","77","60",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-04",,,,,"0.00",,,"66","71","61",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-05",,,,,"0.00",,,"68","77","59",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-06",,,,,"0.49",,,"64","69","59",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-07",,,,,"0.05",,,"67","75","59",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-08",,,,,"0.00",,,"70","81","59",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-09",,,,,"0.00",,,"78","92","64",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-10",,,,,"0.00",,,"74","86","62",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-11",,,,,"0.00",,,"74","87","60",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-12",,,,,"0.00",,,"74","84","63",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-13",,,,,"0.00",,,"72","84","59",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-14",,,,,"0.00",,,"73","84","62",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-15",,,,,"0.00",,,"71","81","61",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-16",,,,,"0.00",,,"70","78","61",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-17",,,,,"0.00",,,"72","81","62",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-18",,,,,"0.00",,,"71","82","59",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-19",,,,,"0.00",,,"74","84","63",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-20",,,,,"0.00",,,"72","81","62",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-21",,,,,"0.14",,,"70","75","64",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-22",,,,,"0.62",,,"63","66","59",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-23",,,,,"0.00",,,"68","74","61",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-24",,,,,"0.98",,,"64","69","59",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-25",,,,,"0.35",,,"64","68","60",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-26",,,,,"0.05",,,"66","73","59",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-27",,,,,"0.00",,,"67","72","61",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-28",,,,,"0.00",,,"67","74","60",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-29",,,,,"0.00",,,"70","77","62",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-30",,,,,"0.00",,,"72","81","62",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-08-31",,,,,"0.00",,,"68","78","58",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-01",,,,,"0.29",,,"64","70","57",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-02",,,,,"0.00",,,"62","68","56",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-03",,,,,"0.00",,,"65","72","57",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-04",,,,,"0.00",,,"62","68","55",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-05",,,,,"0.00",,,"64","71","57",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-06",,,,,"0.00",,,"61","71","51",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-07",,,,,"0.00",,,"64","75","52",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-08",,,,,"0.10",,,"64","73","54",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-09",,,,,"0.00",,,"66","73","58",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-10",,,,,"0.60",,,"64","75","52",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-11",,,,,"0.12",,,"64","70","58",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-12",,,,,"0.92",,,"61","68","54",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-13",,,,,"0.28",,,"61","68","54",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-14",,,,,"0.04",,,"61","67","54",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-15",,,,,"0.01",,,"60","65","55",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-16",,,,,"0.42",,,"60","64","56",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-17",,,,,"0.34",,,"58","65","50",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-18",,,,,"0.09",,,"53","57","49",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-19",,,,,"0.00",,,"56","62","50",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-20",,,,,"0.00",,,"57","66","48",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-21",,,,,"0.00",,,"58","67","49",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-22",,,,,"0.19",,,"56","59","52",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-23",,,,,"0.01",,,"59","65","52",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-24",,,,,"0.00",,,"60","68","51",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-25",,,,,"0.00",,,"59","67","51",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-26",,,,,"0.01",,,"58","64","51",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-27",,,,,"0.00",,,"60","68","52",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-28",,,,,"0.00",,,"59","67","51",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-29",,,,,"0.01",,,"57","63","51",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-09-30",,,,,"0.00",,,"57","63","50",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-01",,,,,"0.01",,,"59","71","47",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-02",,,,,"0.00",,,"59","73","45",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-03",,,,,"0.01",,,"59","71","47",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-04",,,,,"0.00",,,"56","65","47",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-05",,,,,"0.22",,,"59","71","47",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-06",,,,,"0.01",,,"61","66","55",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-07",,,,,"0.01",,,"59","67","50",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-08",,,,,"1.17",,,"57","60","54",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-09",,,,,"0.05",,,"56","60","51",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-10",,,,,"0.01",,,"56","64","48",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-11",,,,,"0.00",,,"57","65","48",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-12",,,,,"0.00",,,"60","67","52",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-13",,,,,"0.00",,,"61","69","53",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-14",,,,,"0.00",,,"61","70","52",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-15",,,,,"0.01",,,"60","62","57",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-16",,,,,"0.42",,,"56","59","52",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-17",,,,,"0.55",,,"54","58","49",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-18",,,,,"0.06",,,"52","55","48",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-19",,,,,"0.04",,,"56","61","50",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-20",,,,,"0.00",,,"54","58","50",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-21",,,,,"0.00",,,"51","54","48",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-22",,,,,"0.00",,,"52","56","48",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-23",,,,,"0.00",,,"50","56","44",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-24",,,,,"0.00",,,"50","56","43",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-25",,,,,"0.00",,,"50","58","41",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-26",,,,,"0.00",,,"52","57","47",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-27",,,,,"0.00",,,"49","57","41",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-28",,,,,"0.00",,,"44","50","37",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-29",,,,,"0.05",,,"52","55","48",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-30",,,,,"0.02",,,"52","56","47",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-10-31",,,,,"0.00",,,"47","53","40",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-01",,,,,"0.28",,,"51","59","43",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-02",,,,,"1.04",,,"51","59","43",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-03",,,,,"0.05",,,"43","51","35",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-04",,,,,"0.00",,,"41","50","32",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-05",,,,,"0.00",,,"40","48","32",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-06",,,,,"0.00",,,"47","57","37",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-07",,,,,"0.00",,,"52","61","43",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-08",,,,,"0.00",,,"46","50","42",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-09",,,,,"0.00",,,"51","55","47",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-10",,,,,"0.00",,,"48","51","45",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-11",,,,,"0.00",,,"45","52","38",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-12",,,,,"0.00",,,"44","49","38",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-13",,,,,"0.01",,,"51","55","46",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-14",,,,,"0.02",,,"52","56","47",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-15",,,,,"0.22",,,"52","56","48",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-16",,,,,"0.05",,,"50","56","43",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-17",,,,,"0.18",,,"43","50","36",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-18",,,,,"0.20",,,"47","51","43",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-19",,,,,"0.00",,,"42","49","34",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-20",,,,,"0.00",,,"40","47","32",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-21",,,,,"0.00",,,"44","48","39",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2004-11-22",,,,,"0.03",,,"47","50","43",,,,,,,,,,,,,,,,,,,,,
